Symbol,Company_Name,Sector,Data_Exising,History_Existing
KGC,Kinross Gold Corporation Common Stock,Basic Materials,True,6225.0
KGEI,Kolibri Global Energy Inc. Common stock,Energy,True,3709.0
KGS,Kodiak Gas Services Inc. Common Stock,Utilities,True,316.0
KHC,The Kraft Heinz Company Common Stock,Consumer Staples,True,2326.0
KIDS,OrthoPediatrics Corp. Common Stock,Health Care,True,1751.0
KIM,Kimco Realty Corporation (HC) Common Stock,Real Estate,True,6225.0
KIND,Nextdoor Holdings Inc. Class A Common Stock,Technology,True,727.0
KINS,Kingstone Companies Inc. Common Stock,Finance,True,6225.0
KIO,KKR Income Opportunities Fund Common Shares,Finance,True,2814.0
KIRK,Kirkland's Inc. COMMONSTOCK,Consumer Discretionary,True,5581.0
KITT,Nauticus Robotics Inc. Common stock,Industrials,True,794.0
KKR,KKR & Co. Inc. Common Stock,Finance,True,3577.0
KLAC,KLA Corporation Common Stock,Technology,True,6225.0
KLG,WK Kellogg Co Common Stock,Consumer Staples,True,251.0
KLIC,Kulicke and Soffa Industries Inc. Common Stock,Technology,True,6225.0
KLTO,Klotho Neurosciences Inc. Common Stock,Health Care,True,608.0
KLTR,Kaltura Inc. Common Stock,Technology,True,804.0
KLXE,KLX Energy Services Holdings Inc. Common Stock,Energy,True,1531.0
KMB,Kimberly-Clark Corporation Common Stock,Consumer Discretionary,True,6225.0
KMDA,Kamada Ltd. Ordinary Shares,Health Care,True,2853.0
KMI,Kinder Morgan Inc. Common Stock,Utilities,True,3430.0
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,Finance,True,639.0
KMPR,Kemper Corporation,Finance,True,6225.0
KMT,Kennametal Inc. Common Stock,Industrials,True,6225.0
KMX,CarMax Inc,Consumer Discretionary,True,6225.0
KN,Knowles Corporation Common Stock,Consumer Staples,True,2674.0
KNDI,Kandi Technologies Group Inc. Ordinary Shares,Consumer Discretionary,True,4298.0
KNF,Knife Riv Holding Co. Common Stock,Industrials,True,332.0
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,Consumer Discretionary,True,2889.0
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,True,1597.0
KNSL,Kinsale Capital Group Inc. Common Stock,Finance,True,2057.0
KNTK,Kinetik Holdings Inc. Class A Common Stock,Utilities,True,1478.0
KNW,Know Labs Inc. Common Stock,Industrials,True,4645.0
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,True,6225.0
KO,Coca-Cola Company (The) Common Stock,Consumer Staples,True,6225.0
KOD,Kodiak Sciences Inc Common Stock,Health Care,True,1506.0
KODK,Eastman Kodak Company Common New,Consumer Discretionary,True,2774.0
KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),Consumer Staples,True,6225.0
KOP,Koppers Holdings Inc. Common Stock,Basic Materials,True,4697.0
KOPN,Kopin Corporation Common Stock,Technology,True,6225.0
KORE,KORE Group Holdings Inc. Common Stock,Telecommunications,True,955.0
KOS,Kosmos Energy Ltd. Common Shares (DE),Energy,True,3369.0
KOSS,Koss Corporation Common Stock,Consumer Staples,True,6225.0
KPLT,Katapult Holdings Inc. Common Stock,Consumer Discretionary,True,1195.0
KPRX,Kiora Pharmaceuticals Inc.  Common Stock,Health Care,True,2423.0
KPTI,Karyopharm Therapeutics Inc. Common Stock,Health Care,True,2742.0
KR,Kroger Company (The) Common Stock,Consumer Staples,True,6225.0
KRC,Kilroy Realty Corporation Common Stock,Real Estate,True,6225.0
KREF,KKR Real Estate Finance Trust Inc. Common Stock,Real Estate,True,1863.0
KRG,Kite Realty Group Trust Common Stock,Real Estate,True,5068.0
KRKR,36Kr Holdings Inc. American Depositary Shares,Consumer Discretionary,True,1230.0
KRMD,KORU Medical Systems Inc. Common Stock (DE),Health Care,True,6225.0
KRNT,Kornit Digital Ltd. Ordinary Shares,Industrials,True,2390.0
KRNY,Kearny Financial Corp Common Stock,Finance,True,4933.0
KRO,Kronos Worldwide Inc Common Stock,Industrials,True,5237.0
KRON,Kronos Bio Inc. Common Stock,Health Care,True,999.0
KROS,Keros Therapeutics Inc. Common Stock,Health Care,True,1127.0
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,Energy,True,1926.0
KRRO,Korro Bio Inc. Common Stock,Health Care,True,1256.0
KRT,Karat Packaging Inc. Common Stock,Industrials,True,871.0
KRUS,Kura Sushi USA Inc. Class A Common Stock,Consumer Discretionary,True,1300.0
KRYS,Krystal Biotech Inc. Common Stock,Health Care,True,1768.0
KSCP,Knightscope Inc. Class A Common Stock,Telecommunications,True,672.0
KSM,DWS Strategic Municipal Income Trust,Finance,True,6225.0
KSS,Kohl's Corporation Common Stock,Consumer Discretionary,True,6225.0
KT,KT Corporation Common Stock,Telecommunications,True,6225.0
KTB,Kontoor Brands Inc. Common Stock ,Consumer Discretionary,True,1346.0
KTCC,Key Tronic Corporation Common Stock,Technology,True,6225.0
KTF,DWS Municipal Income Trust,Finance,True,6225.0
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,Finance,True,5945.0
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),Finance,True,5240.0
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,Industrials,True,6225.0
KTRA,Kintara Therapeutics Inc. Common Stock,Health Care,True,2921.0
KTTA,Pasithea Therapeutics Corp. Common Stock,Health Care,True,765.0
KUKE,Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share,Real Estate,True,935.0
KULR,KULR Technology Group Inc. Common Stock,Technology,True,1560.0
KURA,Kura Oncology Inc. Common Stock,Health Care,True,2275.0
KVHI,KVH Industries Inc. Common Stock,Technology,True,6225.0
KVUE,Kenvue Inc. Common Stock,Consumer Discretionary,True,354.0
KVYO,Klaviyo Inc. Series A Common Stock,Technology,True,258.0
KW,Kennedy-Wilson Holdings Inc. Common Stock,Finance,True,4235.0
KWE,KWESST Micro Systems Inc. Common Stock,Technology,True,937.0
KWR,Quaker Houghton Common Stock,Industrials,True,6225.0
KXIN,Kaixin Holdings Ordinary Shares,Consumer Discretionary,True,1735.0
KYMR,Kymera Therapeutics Inc. Common Stock,Health Care,True,1033.0
KYN,Kayne Anderson Energy Infrastructure Fund Inc.,Finance,True,5036.0
KYTX,Kyverna Therapeutics Inc. Common Stock,Health Care,True,161.0
KZIA,Kazia Therapeutics Limited American Depositary Shares,Health Care,True,6225.0
KZR,Kezar Life Sciences Inc. Common Stock,Health Care,True,1579.0
L,Loews Corporation Common Stock,Finance,True,6225.0
LAB,Standard BioTools Inc. Common Stock,Industrials,True,3431.0
LAC,Lithium Americas Corp. Common Shares,Basic Materials,True,246.0
LAD,Lithia Motors Inc. Common Stock,Consumer Discretionary,True,6225.0
LADR,Ladder Capital Corp Class A Common Stock,Real Estate,True,2680.0
LAES,SEALSQ Corp Ordinary Shares,Technology,True,341.0
LAKE,Lakeland Industries Inc. Common Stock,Health Care,True,6225.0
LAMR,Lamar Advertising Company Class A Common Stock,Real Estate,True,6225.0
LANC,Lancaster Colony Corporation Common Stock,Consumer Staples,True,6225.0
LAND,Gladstone Land Corporation Common Stock,Real Estate,True,2938.0
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,Real Estate,True,932.0
LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,Real Estate,True,993.0
LANDP,Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,Real Estate,True,330.0
LANV,Lanvin Group Holdings Limited Ordinary Shares,Finance,True,893.0
LARK,Landmark Bancorp Inc. Common Stock,Finance,True,6225.0
LASR,nLIGHT Inc. Common Stock,Technology,True,1618.0
LATG,Chenghe Acquisition I Co. Class A Ordinary Shares,Finance,True,636.0
LAUR,Laureate Education Inc. Common Stock,Real Estate,True,1928.0
LAW,CS Disco Inc. Common Stock,Technology,True,804.0
LAZ,Lazard Inc. Common Stock,Finance,True,4884.0
LAZR,Luminar Technologies Inc.  Class A Common Stock,Consumer Discretionary,True,1390.0
LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,Energy,True,65.0
LBPH,Longboard Pharmaceuticals Inc. Common Stock,Health Care,True,894.0
LBRDA,Liberty Broadband Corporation Class A Common Stock,Telecommunications,True,2492.0
LBRDK,Liberty Broadband Corporation Class C Common Stock,Telecommunications,True,2491.0
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,Telecommunications,True,948.0
LBRT,Liberty Energy Inc. Class A common stock,Energy,True,1690.0
LBTYA,Liberty Global Ltd. Class A Common Shares,Telecommunications,True,5116.0
LBTYB,Liberty Global Ltd. Class B Common Shares,Telecommunications,True,5112.0
LBTYK,Liberty Global Ltd. Class C Common Shares,Telecommunications,True,4797.0
LC,LendingClub Corporation Common Stock,Finance,True,2466.0
LCFY,Locafy Limited Ordinary Share,Technology,True,632.0
LCID,Lucid Group Inc. Common Stock,Consumer Discretionary,True,1014.0
LCII,LCI Industries,Consumer Discretionary,True,6225.0
LCNB,LCNB Corporation Common Stock,Finance,True,6225.0
LCTX,Lineage Cell Therapeutics Inc. Common Stock,Health Care,True,6225.0
LCUT,Lifetime Brands Inc. Common Stock,Consumer Discretionary,True,6225.0
LCW,Learn CW Investment Corporation Class A Ordinary Shares,Finance,True,713.0
LDI,loanDepot Inc. Class A Common Stock,Finance,True,914.0
LDOS,Leidos Holdings Inc. Common Stock,Technology,True,4518.0
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,Finance,True,3062.0
LDTC,LeddarTech Holdings Inc. Common Shares,Technology,True,903.0
LDWY,Lendway Inc. Common Stock (DE),Consumer Discretionary,True,6224.0
LE,Lands' End Inc. Common Stock,Consumer Discretionary,True,2651.0
LEA,Lear Corporation Common Stock,Consumer Discretionary,True,3747.0
LECO,Lincoln Electric Holdings Inc. Common Shares,Industrials,True,6225.0
LEDS,SemiLEDS Corporation Common Stock,Technology,True,3474.0
LEE,Lee Enterprises Incorporated Common Stock,Consumer Discretionary,True,6225.0
LEG,Leggett & Platt Incorporated Common Stock,Consumer Discretionary,True,6225.0
LEGH,Legacy Housing Corporation Common Stock (TX),Consumer Discretionary,True,1457.0
LEGN,Legend Biotech Corporation American Depositary Shares,Health Care,True,1087.0
LEN,Lennar Corporation Class A Common Stock,Consumer Discretionary,True,6225.0
LENZ,LENZ Therapeutics Inc. Common Stock,Health Care,True,821.0
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,Finance,True,6225.0
LESL,Leslie's Inc. Common Stock,Consumer Discretionary,True,985.0
LEU,Centrus Energy Corp. Class A Common Stock,Industrials,True,6225.0
LEV,The Lion Electric Company Common Shares,Consumer Discretionary,True,1000.0
LEVI,Levi Strauss & Co Class A Common Stock,Consumer Discretionary,True,1392.0
LEXX,Lexaria Bioscience Corp. Common Stock,Health Care,True,935.0
LFCR,Lifecore Biomedical Inc. Common Stock,Health Care,True,6225.0
LFLY,Leafly Holdings Inc. Common Stock,Technology,True,1206.0
LFMD,LifeMD Inc. Common Stock,Health Care,True,4197.0
LFMDP,LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock,Health Care,True,751.0
LFST,LifeStance Health Group Inc. Common Stock,Health Care,True,832.0
LFT,Lument Finance Trust Inc. Common Stock,Real Estate,True,2901.0
LFUS,Littelfuse Inc. Common Stock,Energy,True,6225.0
LFVN,Lifevantage Corporation Common Stock (Delaware),Health Care,True,6225.0
LFWD,Lifeward Ltd. Ordinary Shares,Health Care,True,2529.0
LGCB,Linkage Global Inc Ordinary Shares,Consumer Discretionary,True,192.0
LGCL,Lucas GC Limited Ordinary Shares,Technology,True,145.0
LGCY,Legacy Education Inc. Common Stock,Real Estate,True,3.0
LGHL,Lion Group Holding Ltd. American Depositary Share,Finance,True,1328.0
LGIH,LGI Homes Inc. Common Stock,Consumer Discretionary,True,2741.0
LGL,LGL Group Inc. (The) Common Stock,Technology,True,6225.0
LGMK,LogicMark Inc. Common Stock (NV),Health Care,True,2794.0
LGND,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,True,6225.0
LGO,Largo Inc. Common Shares,Industrials,True,3633.0
LGVN,Longeveron Inc. Class A Common Stock,Health Care,True,913.0
LH,Labcorp Holdings Inc. Common Stock,Health Care,True,6225.0
LHX,L3Harris Technologies Inc. Common Stock,Industrials,True,6225.0
LI,Li Auto Inc. American Depositary Shares,Consumer Discretionary,True,1049.0
LICN,Lichen China Limited Class A Ordinary Shares,Consumer Discretionary,True,415.0
LICY,Li-Cycle Holdings Corp. Common Shares,Industrials,True,973.0
LIDR,AEye Inc. Class A Common Stock,Consumer Discretionary,True,936.0
LIDRW,AEye Inc. Warrant,Consumer Discretionary,True,937.0
LIFW,MSP Recovery Inc. Class A Common Stock,Technology,True,991.0
LIFWW,MSP Recovery Inc. Warrant,Technology,True,510.0
LII,Lennox International Inc. Common Stock,Industrials,True,6225.0
LILA,Liberty Latin America Ltd. Class A Common Stock,Telecommunications,True,2327.0
LILAK,Liberty Latin America Ltd. Class C Common Stock,Telecommunications,True,2334.0
LILM,Lilium NV Class A Ordinary Shares,Industrials,True,968.0
LILMW,Lilium N.V. Warrants,Industrials,True,968.0
LIN,Linde plc Ordinary Shares,Industrials,True,6225.0
LINC,Lincoln Educational Services Corporation Common Stock,Real Estate,True,4850.0
LIND,Lindblad Expeditions Holdings Inc. Common Stock,Consumer Discretionary,True,2830.0
LINE,Lineage Inc. Common Stock,Real Estate,True,47.0
LINK,Interlink Electronics Inc. Common Stock,Technology,True,5725.0
LION,Lionsgate Studios Corp. Common Shares,Consumer Discretionary,True,650.0
LIPO,Lipella Pharmaceuticals Inc. Common Stock,Health Care,True,447.0
LIQT,LiqTech International Inc. Common Stock,Technology,True,3291.0
LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing twelve ordinary shares,Consumer Discretionary,True,2849.0
LITE,Lumentum Holdings Inc. Common Stock,Telecommunications,True,2313.0
LITM,Snow Lake Resources Ltd. Common Shares,Basic Materials,True,718.0
LIVE,Live Ventures Incorporated Common Stock,Consumer Discretionary,True,5707.0
LIVN,LivaNova PLC Ordinary Shares,Health Care,True,2252.0
LIXT,Lixte Biotechnology Holdings Inc. Common Stock,Health Care,True,4261.0
LIXTW,Lixte Biotechnology Holdings Inc. Warrants,Health Care,True,965.0
LKCO,Luokung Technology Corp Ordinary Shares,Technology,True,1437.0
LKFN,Lakeland Financial Corporation Common Stock,Finance,True,6225.0
LKQ,LKQ Corporation Common Stock,Consumer Discretionary,True,5282.0
LLAP,Terran Orbital Corporation Common Stock,Industrials,True,864.0
LLY,Eli Lilly and Company Common Stock,Health Care,True,6225.0
LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock,Industrials,True,285.0
LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock,Industrials,True,289.0
LMAT,LeMaitre Vascular Inc. Common Stock,Health Care,True,4516.0
LMB,Limbach Holdings Inc. Common Stock,Consumer Discretionary,True,2553.0
LMFA,LM Funding America Inc. Common Stock,Finance,True,2210.0
LMND,Lemonade Inc. Common Stock,Finance,True,1068.0
LMNR,Limoneira Co Common Stock,Consumer Staples,True,5281.0
LMT,Lockheed Martin Corporation Common Stock,Industrials,True,6225.0
LNC,Lincoln National Corporation Common Stock,Finance,True,6225.0
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),Consumer Staples,True,3114.0
LNG,Cheniere Energy Inc. Common Stock,Utilities,True,6225.0
LNKB,LINKBANCORP Inc. Common Stock,Finance,True,514.0
LNN,Lindsay Corporation Common Stock,Industrials,True,6225.0
LNSR,LENSAR Inc. Common Stock,Health Care,True,1004.0
LNT,Alliant Energy Corporation Common Stock,Utilities,True,6225.0
LNTH,Lantheus Holdings Inc. Common Stock,Health Care,True,2332.0
LNW,Light & Wonder Inc. Common Stock,Technology,True,6225.0
LNZA,LanzaTech Global Inc. Common Stock,Industrials,True,758.0
LOAN,Manhattan Bridge Capital Inc,Real Estate,True,6225.0
LOAR,Loar Holdings Inc. Common Stock,Industrials,True,109.0
LOB,Live Oak Bancshares Inc. Common Stock,Finance,True,2313.0
LOBO,LOBO EV TECHNOLOGIES LTD. Ordinary shares,Consumer Discretionary,True,132.0
LOCL,Local Bounti Corporation Common Stock,Consumer Staples,True,869.0
LOCO,El Pollo Loco Holdings Inc. Common Stock,Consumer Discretionary,True,2563.0
LODE,Comstock Inc. Common Stock,Industrials,True,3573.0
LOGC,ContextLogic Inc. Class A Common Stock,Consumer Discretionary,True,952.0
LOGI,Logitech International S.A. Ordinary Shares,Technology,True,6225.0
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,Industrials,True,1738.0
LOOP,Loop Industries Inc. Common Stock,Industrials,True,1725.0
LOPE,Grand Canyon Education Inc. Common Stock,Real Estate,True,3990.0
LOVE,The Lovesac Company Common Stock,Consumer Discretionary,True,1575.0
LOW,Lowe's Companies Inc. Common Stock,Consumer Discretionary,True,6225.0
LPA,Logistic Properties of the Americas Ordinary Shares,Finance,True,128.0
LPAAU,Launch One Acquisition Corp. Unit,Finance,True,56.0
LPCN,Lipocine Inc. Common Stock,Health Care,True,2753.0
LPG,Dorian LPG Ltd. Common Stock,Consumer Discretionary,True,2617.0
LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,Technology,True,5083.0
LPLA,LPL Financial Holdings Inc. Common Stock,Finance,True,3488.0
LPRO,Open Lending Corporation Common Stock,Finance,True,1640.0
LPSN,LivePerson Inc. Common Stock,Technology,True,6158.0
LPTH,LightPath Technologies Inc. Class A Common Stock,Technology,True,6225.0
LPTX,Leap Therapeutics Inc. Common Stock,Health Care,True,1933.0
LPX,Louisiana-Pacific Corporation Common Stock,Basic Materials,True,6225.0
LQDA,Liquidia Corporation Common Stock,Health Care,True,1555.0
LQDT,Liquidity Services Inc. Common Stock,Consumer Discretionary,True,4680.0
LQR,LQR House Inc. Common Stock,Consumer Staples,True,287.0
LRCX,Lam Research Corporation Common Stock,Technology,True,6225.0
LRE,Lead Real Estate Co. Ltd American Depositary Shares,Consumer Discretionary,True,254.0
LRFC,Logan Ridge Finance Corporation Common Stock,Finance,True,2772.0
LRHC,La Rosa Holdings Corp. Common Stock,Finance,True,246.0
LRMR,Larimar Therapeutics Inc. Common Stock,Health Care,True,2588.0
LRN,Stride Inc. Common Stock,Real Estate,True,4227.0
LSAK,Lesaka Technologies Inc. Common Stock,Finance,True,6225.0
LSBK,Lake Shore Bancorp Inc. Common Stock,Finance,True,4653.0
LSCC,Lattice Semiconductor Corporation Common Stock,Technology,True,6225.0
LSEA,Landsea Homes Corporation Common Stock,Consumer Discretionary,True,1573.0
LSF,Laird Superfood Inc. Common Stock,Consumer Staples,True,1011.0
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,Technology,True,1019.0
LSTA,Lisata Therapeutics Inc. Common Stock,Health Care,True,6225.0
LSTR,Landstar System Inc. Common Stock,Industrials,True,6225.0
LTBR,Lightbridge Corporation Common Stock,Consumer Discretionary,True,4969.0
LTC,LTC Properties Inc. Common Stock,Real Estate,True,6225.0
LTH,Life Time Group Holdings Inc. Common Stock,Consumer Discretionary,True,749.0
LTM,LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2000) shares of Common Stock),Consumer Discretionary,True,47.0
LTRN,Lantern Pharma Inc. Common Stock,Health Care,True,1083.0
LTRX,Lantronix Inc. Common Stock,Telecommunications,True,6076.0
LTRY,Lottery.com Inc. Common Stock,Technology,True,325.0
LU,Lufax Holding Ltd American Depositary Shares each representing two (2) Ordinary Shares,Finance,True,984.0
LUCD,Lucid Diagnostics Inc. Common Stock,Health Care,True,744.0
LUCY,Innovative Eyewear Inc. Common Stock,Health Care,True,535.0
LUCYW,Innovative Eyewear Inc. Series A Warrants 8/16/27,Health Care,True,535.0
LULU,lululemon athletica inc. Common Stock,Consumer Discretionary,True,4324.0
LUMN,Lumen Technologies Inc. Common Stock,Telecommunications,True,6225.0
LUMO,Lumos Pharma Inc. Common Stock,Health Care,True,3240.0
LUNA,Luna Innovations Incorporated Common Stock,Health Care,True,4612.0
LUNG,Pulmonx Corporation Common Stock,Health Care,True,1005.0
LUNR,Intuitive Machines Inc. Class A Common Stock,Industrials,True,720.0
LUV,Southwest Airlines Company Common Stock,Consumer Discretionary,True,6225.0
LUXH,LuxUrban Hotels Inc. Common Stock,Finance,True,535.0
LUXHP,LuxUrban Hotels Inc. 13.00% Series A Cumulative Redeemable Preferred Stock,Finance,True,232.0
LVLU,Lulu's Fashion Lounge Holdings Inc. Common Stock,Consumer Discretionary,True,724.0
LVO,LiveOne Inc. Common Stock,Consumer Discretionary,True,1790.0
LVRO,Lavoro Limited Class A Ordinary Shares,Consumer Discretionary,True,732.0
LVS,Las Vegas Sands Corp. Common Stock,Consumer Discretionary,True,4981.0
LVTX,LAVA Therapeutics N.V. Ordinary Shares,Health Care,True,884.0
LVWR,LiveWire Group Inc. Common Stock,Consumer Discretionary,True,967.0
LW,Lamb Weston Holdings Inc. Common Stock ,Consumer Staples,True,1983.0
LWAY,Lifeway Foods Inc. Common Stock,Consumer Staples,True,6225.0
LWLG,Lightwave Logic Inc. Common Stock,Industrials,True,4625.0
LX,LexinFintech Holdings Ltd. American Depositary Shares,Finance,True,1703.0
LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares,Real Estate,True,1005.0
LXEO,Lexeo Therapeutics Inc. Common Stock,Health Care,True,227.0
LXFR,Luxfer Holdings PLC Ordinary Shares,Industrials,True,3016.0
LXP,LXP Industrial Trust Common Stock (Maryland REIT),Real Estate,True,6225.0
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,Health Care,True,6158.0
LXU,LSB Industries Inc. Common Stock,Industrials,True,6225.0
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),Industrials,True,3631.0
LYEL,Lyell Immunopharma Inc. Common Stock,Health Care,True,827.0
LYFT,Lyft Inc. Class A Common Stock,Consumer Discretionary,True,1386.0
LYG,Lloyds Banking Group Plc American Depositary Shares,Finance,True,5748.0
LYRA,Lyra Therapeutics Inc. Common Stock,Health Care,True,1111.0
LYT,Lytus Technologies Holdings PTV. Ltd. Common Shares,Technology,True,576.0
LYTS,LSI Industries Inc. Common Stock,Consumer Discretionary,True,6225.0
LYV,Live Nation Entertainment Inc. Common Stock,Consumer Discretionary,True,4724.0
LZ,LegalZoom.com Inc. Common Stock,Technology,True,818.0
LZB,La-Z-Boy Incorporated Common Stock,Consumer Discretionary,True,6225.0
LZM,Lifezone Metals Limited Ordinary Shares,Basic Materials,True,703.0
M,Macy's Inc Common Stock,Consumer Discretionary,True,6225.0
MA,Mastercard Incorporated Common Stock,Consumer Discretionary,True,4618.0
MAA,Mid-America Apartment Communities Inc. Common Stock,Real Estate,True,6225.0
MAC,Macerich Company (The) Common Stock,Real Estate,True,6225.0
MAG,MAG Silver Corporation Ordinary Shares,Basic Materials,True,4418.0
MAIA,MAIA Biotechnology Inc. Common Stock,Health Care,True,547.0
MAIN,Main Street Capital Corporation Common Stock,Finance,True,4273.0
MAMA,Mama's Creations Inc. Common Stock,Consumer Staples,True,806.0
MAMO,Massimo Group Common Stock,Consumer Discretionary,True,126.0
MAN,ManpowerGroup Common Stock,Consumer Discretionary,True,6225.0
MANH,Manhattan Associates Inc. Common Stock,Technology,True,6225.0
MANU,Manchester United Ltd. Class A Ordinary Shares,Consumer Discretionary,True,3053.0
MAPS,WM Technology Inc. Class A Common Stock ,Technology,True,1258.0
MAR,Marriott International Class A Common Stock,Consumer Discretionary,True,6225.0
MARA,MARA Holdings Inc. Common Stock,Technology,True,3121.0
MARPS,Marine Petroleum Trust Units of Beneficial Interest,Energy,True,6225.0
MARX,Mars Acquisition Corp. Ordinary Shares,Finance,True,389.0
MAS,Masco Corporation Common Stock,Industrials,True,6225.0
MASI,Masimo Corporation Common Stock,Health Care,True,4316.0
MASS,908 Devices Inc. Common Stock,Industrials,True,950.0
MAT,Mattel Inc. Common Stock,Consumer Discretionary,True,6225.0
MATH,Metalpha Technology Holding Limited Ordinary Shares,Finance,True,1746.0
MATV,Mativ Holdings Inc. Common Stock,Basic Materials,True,6225.0
MATW,Matthews International Corporation Class A Common Stock,Telecommunications,True,6225.0
MATX,Matson Inc. Common Stock,Consumer Discretionary,True,6225.0
MAV,Pioneer Municipal High Income Advantage Fund Inc.,Finance,True,5269.0
MAX,MediaAlpha Inc. Class A Common Stock,Consumer Discretionary,True,986.0
MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,Technology,True,1030.0
MBAVU,M3-Brigade Acquisition V Corp. Units,Finance,True,42.0
MBC,MasterBrand Inc. Common Stock,Consumer Discretionary,True,453.0
MBCN,Middlefield Banc Corp. Common Stock,Finance,True,5435.0
MBI,MBIA Inc. Common Stock,Finance,True,6225.0
MBIN,Merchants Bancorp Common Stock,Finance,True,1741.0
MBINM,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock,Finance,True,506.0
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,Finance,True,891.0
MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,Finance,True,1288.0
MBIO,Mustang Bio Inc. Common Stock,Health Care,True,1788.0
MBLY,Mobileye Global Inc. Class A Common Stock,Technology,True,484.0
MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,Finance,True,1204.0
MBOT,Microbot Medical Inc. Common Stock,Health Care,True,6225.0
MBRX,Moleculin Biotech Inc. Common Stock,Health Care,True,2096.0
MBUU,Malibu Boats Inc. Class A Common Stock,Industrials,True,2684.0
MBWM,Mercantile Bank Corporation Common Stock,Finance,True,6225.0
MBX,MBX Biosciences Inc. Common Stock,Health Care,True,12.0
MC,Moelis & Company Class A Common Stock,Finance,True,2632.0
MCAA,Mountain & Co. I Acquisition Corp. Class A Ordinary Shares,Finance,True,692.0
MCAAU,Mountain & Co. I Acquisition Corp. Unit,Finance,True,728.0
MCAG,Mountain Crest Acquisition Corp. V Common Stock,Finance,True,709.0
MCAGU,Mountain Crest Acquisition Corp. V Unit,Finance,True,713.0
MCB,Metropolitan Bank Holding Corp. Common Stock,Finance,True,1733.0
MCBS,MetroCity Bankshares Inc. Common Stock,Finance,True,1276.0
MCD,McDonald's Corporation Common Stock,Consumer Discretionary,True,6225.0
MCFT,MasterCraft Boat Holdings Inc. Common Stock,Industrials,True,2317.0
MCHP,Microchip Technology Incorporated Common Stock,Technology,True,6225.0
MCHX,Marchex Inc. Class B Common Stock,Consumer Discretionary,True,5160.0
MCI,Barings Corporate Investors Common Stock,Finance,True,6225.0
MCK,McKesson Corporation Common Stock,Health Care,True,6225.0
MCO,Moody's Corporation Common Stock,Finance,True,6225.0
MCR,MFS Charter Income Trust Common Stock,Finance,True,6225.0
MCRB,Seres Therapeutics Inc. Common Stock,Health Care,True,2331.0
MCRI,Monarch Casino & Resort Inc. Common Stock,Consumer Discretionary,True,6225.0
MCS,Marcus Corporation (The) Common Stock,Consumer Discretionary,True,6225.0
MCVT,Mill City Ventures III Ltd. Common Stock,Finance,True,3666.0
MCW,Mister Car Wash Inc. Common Stock,Consumer Discretionary,True,821.0
MCY,Mercury General Corporation Common Stock,Finance,True,6225.0
MD,Pediatrix Medical Group Inc. Common Stock,Health Care,True,6225.0
MDAI,Spectral AI Inc. Class A Common Stock,Health Care,True,878.0
MDB,MongoDB Inc. Class A Common Stock,Technology,True,1747.0
MDBH,MDB Capital Holdings LLC Class A common,Finance,True,258.0
